Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,PlayerId
"Garrett Stubbs","PHI","C",748.2100219726562,100.998,-1.8155546330290553,-24.4095551968765,-22.86299699718894,-4.163216717920632,-14.284750843683288,-67.53607438869841,22.138586138571643,-44.39748825012677,"18067"
"Carter Kieboom","WSN","3B",741.7899780273438,200.322,-2.57052655777969,-20.744301137686335,-19.696862283224736,-4.2775975727093964,-12.292911037970299,-59.582198589370456,14.164947568613401,-44.417251020757064,"19958"
"Aledmys Diaz","OAK","3B/SS",728.4600219726562,228.268,-2.215612758270305,-19.652935665374606,-19.15222467750857,-4.364752709837708,-12.153026867241133,-57.53855267823233,11.884980284173745,-44.653572394058585,"15937"
"Travis Jankowski","TEX","OF",731.47998046875,172.068,-0.8990890901999372,-22.666117330413343,-20.23009694818658,-2.029019873590167,-14.544827138437611,-60.36915038082764,14.497187020258568,-44.87196336056907,"13768"
"Jasson Dominguez","NYY","OF",414.70001220703125,149.957,-1.905033494216381,-21.94104807359363,-20.7000982069462,-2.968676461871025,-12.924798262830906,-60.43965449945813,14.497187020258568,-44.942467479199564,"28080"
"Tucker Barnhart","ARI","C",750.5700073242188,115.768,-2.1163159587539857,-24.33410560579183,-22.748683350372097,-4.462291236532635,-14.639523753806866,-68.30091990525742,22.138586138571643,-45.16233376668578,"10200"
"Enmanuel Valdez","BOS","2B",674.3499755859375,144.612,-1.0860935839482868,-21.71715138802236,-20.79016809098139,-3.99001022749933,-12.637621753842282,-60.221045044293646,13.800275170131984,-45.42076987416166,"21716"
"Yuli Gurriel",,"1B",999,149.956,-0.031082213957536537,-22.14667039470203,-21.103335414438302,-4.146047299446985,-13.685149506174126,-61.112284828718984,14.59844914517603,-45.51383568354295,"19198"
"Edmundo Sosa","PHI","3B",745.5599975585938,154.069,-1.1112136929139955,-21.903424193601342,-20.954937486256153,-3.640858303315429,-13.20444356165294,-60.814877237739864,14.164947568613401,-45.64992966912647,"17022"
"Alec Burleson","STL","OF/DH",624.219970703125,120.025,0.36254729078773706,-22.4974137619142,-21.782125614846187,-4.3570264910174386,-13.046471829027883,-61.32049040601796,14.497187020258568,-45.823303385759395,"27615"
"Adalberto Mondesi",,"SS",645.030029296875,175.538,-2.4651903534800312,-21.395332019287913,-20.410861804303124,-1.6137657711274291,-12.84170739392396,-58.72685734212245,11.884980284173745,-45.84187705794871,"13769"
"Jordan Diaz",,"2B/3B",567,147.932,-0.4235359393061579,-21.813865647519563,-21.2772585656912,-4.547525010072637,-12.625584180711442,-60.687769343301,13.800275170131984,-45.88749417316902,"22650"
"Manny Pina",,"C/DH",999,59.9272,-0.9564761956447715,-25.294425668847037,-24.112855331449637,-4.5467483166171245,-14.259626008328233,-69.17013152088681,22.138586138571643,-46.03154538231517,"2829"
"Alan Trejo","COL","2B/3B",748.72998046875,153.617,-1.2410388213577335,-21.812354156836633,-21.024512944007725,-3.8459916315260005,-12.954367939832062,-60.87826549356015,13.800275170131984,-46.077990323428175,"20056"
"Luis Matos","SFG","OF",503.25,131.431,-0.03929413139497207,-22.808618416617783,-21.615825677487003,-3.7702419439368513,-13.722126909165016,-61.956107078601626,14.497187020258568,-46.458920058343054,"26467"
"Andruw Monasterio","MIL","2B/3B",640.239990234375,177.113,-1.3871934248034496,-22.143983157769338,-20.498369959539048,-3.4057601435404825,-13.915162260809963,-61.35046894646228,13.800275170131984,-46.550193776330296,"19455"
"Lenyn Sosa","CHW","2B",745.8900146484375,140.523,-1.1572751885604258,-22.072967443550244,-21.46811451191038,-4.424722966870864,-12.44267276540652,-61.56575287629843,13.800275170131984,-46.76547770616646,"22896"
"Trevor Larnach","MIN","OF",740.1400146484375,147.979,-2.201690815165093,-22.022410354810606,-20.976275096129214,-4.431018408940361,-12.647190232156731,-62.278584907202,14.497187020258568,-46.78139788694344,"21501"
"Sam Huff",,"C/1B/DH",640.2999877929688,43.725,-0.5858592248534203,-25.74218540147291,-24.59960212691195,-4.709775806318536,-14.3654961019507,-70.00291866150752,22.138586138571643,-46.86433252293587,"22209"
"Colson Montgomery","CHW","SS",999,216.751,-3.260720849855314,-20.82263979680379,-19.15537991221249,-4.190728615297329,-12.558543311192157,-59.98801248536108,11.884980284173745,-47.10303220118734,"sa3017170"
"Francisco Mejia","TBR","C",744.8099975585938,47.332,-0.45094675283574104,-25.831307287571466,-24.629156754528097,-4.670040922290344,-14.755764825713165,-70.33721654293882,22.138586138571643,-47.19863040436717,"16403"
"Garrett Hampson","KCR","SS/OF",671.47998046875,195.586,-1.9637979066430618,-21.665888851532863,-19.916398091329118,-2.675365863461327,-13.87516015779692,-60.09661087076329,11.884980284173745,-47.21163058658955,"19262"
"Brett Sullivan","SDP","C",999,54.5898,-0.672652033817152,-25.877396700745432,-24.417743664659362,-4.444999183532649,-14.94663971939377,-70.35943130214837,22.138586138571643,-47.220845163576726,"18217"
"Austin Meadows",,"OF",999,103.971,-0.2046928613531454,-23.05942303223361,-21.98338519519109,-4.3942677190315775,-13.079251505906571,-62.721020313716,14.497187020258568,-47.22383329345743,"15672"
"Coby Mayo","BAL","3B",999,131.364,-1.3684319086700278,-22.509171544778617,-21.30084625417464,-4.457385684916437,-12.870659502860645,-62.50649489540038,14.164947568613401,-47.34154732678697,"sa3014479"
"Brandon Crawford","STL","SS",731.2999877929688,174.728,-1.8827247290957734,-21.192497530295423,-20.30548351997641,-4.145761144096831,-12.757751988598828,-60.28421891206327,11.884980284173745,-47.399238627889524,"5343"
"Corey Dickerson",,"OF",999,133.735,-0.5733177601391729,-22.593052870344874,-21.796777940839505,-4.381472427771294,-13.61946681542008,-62.964087814514926,14.497187020258568,-47.46690079425636,"10762"
"Ben Rortvedt","NYY","C",999,46.5779,-1.0030046584583374,-25.921235536969927,-24.571984289021284,-4.618982403958596,-14.637424890750767,-70.7526317791589,22.138586138571643,-47.61404564058726,"20287"
"Emmanuel Rivera","ARI","3B",750,127.905,-0.681923454674512,-22.713046585220482,-21.662656928289294,-4.45996110743392,-13.372601193476735,-62.89018926909494,14.164947568613401,-47.72524170048153,"19890"
"Roberto Perez","BOS","C",999,47.3031,-1.1284803391524707,-25.97592471702547,-24.630906285989983,-4.556436760957091,-14.656129652760665,-70.94787775588568,22.138586138571643,-47.809291617314045,"2900"
"Drew Romo","COL","C",999,36.6506,-0.2485268878427805,-26.340575608593188,-24.97041065742411,-4.531091447489205,-15.053312349780668,-71.14391695112995,22.138586138571643,-48.005330812558306,"sa3014522"
"Oswaldo Cabrera","NYY","OF",737.9000244140625,118.204,-1.3824397876329857,-23.037218087188094,-22.014439378639604,-3.7321830874375452,-13.375317403827026,-63.54159774472525,14.497187020258568,-48.04441072446669,"21707"
"Yasiel Puig",,"OF",999,124.796,-1.5705530835202712,-23.092915141276816,-21.958735333740748,-4.164197794131347,-13.384824066462949,-64.17122541913214,14.497187020258568,-48.67403839887357,"14225"
"Eric Haase","MIL","C/OF",698.0800170898438,30.3709,-0.5799038365851793,-26.466716922575937,-25.203411779712518,-4.668978049118587,-14.91003269534336,-71.82904328333558,22.138586138571643,-48.69045714476393,"14111"
"Cade Marlowe","SEA","OF",748.25,128.574,-2.6518104441754917,-23.274384046306718,-22.078047599313738,-2.896973689284985,-13.494953701876144,-64.39616948095708,14.497187020258568,-48.898982460698505,"25505"
"Austin Nola","KCR","C",999,29.7869,-0.18544124546042226,-26.711340460751355,-25.225593392523013,-4.690071882082494,-15.279065691408444,-72.09151267222572,22.138586138571643,-48.95292653365408,"15941"
"Jason Delay","PIT","C",748.9500122070312,34.6951,-0.5545467626362688,-26.604582220723003,-25.14095943562326,-4.646616960227721,-15.26437352123308,-72.21107890044333,22.138586138571643,-49.07249276187169,"19806"
"Rafael Marchan","PHI","C",999,30.5421,-0.3463564285157269,-26.694107288471514,-25.206973336543673,-4.686270083844006,-15.290300893352565,-72.22400803072749,22.138586138571643,-49.08542189215584,"21646"
"Drew Millas","WSN","C",999,30.2572,-0.34429220552777645,-26.71325521317595,-25.262771085060503,-4.655528686746087,-15.25048386942462,-72.22633105993495,22.138586138571643,-49.087744921363296,"25643"
"Austin Wynns","CIN","C",999,29.3243,-0.4338041777257976,-26.688161360281054,-25.256116638460444,-4.6761728435360235,-15.17906012111794,-72.23331514112128,22.138586138571643,-49.09472900254963,"15271"
"D.J. Stewart","NYM","OF",653.2100219726562,106.079,-1.819882548485276,-23.29097904787007,-22.214292957797745,-4.521934451918161,-12.757011083537687,-64.60410008960895,14.497187020258568,-49.106913069350384,"17766"
"Pedro Pagés","STL","C",999,30.5421,-0.5541154931319056,-26.629440924367938,-25.215064919554905,-4.712882647147329,-15.142021012833672,-72.25352499703577,22.138586138571643,-49.114938858464114,"sa3010339"
"Richie Palacios","TBR","OF",629,117.128,-0.7742863901056458,-23.643771481298444,-22.09254380226788,-3.9759476315799107,-14.173756966212284,-64.66030627146417,14.497187020258568,-49.16311925120561,"24589"
"Tyler Naquin",,"OF",999,120.811,-1.6071558877302745,-23.243982516029572,-22.151184688382646,-4.296238654231294,-13.48729886035251,-64.78586060672629,14.497187020258568,-49.28867358646772,"13359"
"Jose Herrera","ARI","C",750.9400024414062,28.9698,-0.4787337562423409,-26.80724811667354,-25.29320062737996,-4.672902487974936,-15.323203962420495,-72.57528895069126,22.138586138571643,-49.43670281211962,"17040"
"Francis Dingler","DET","C",999,24.4337,-0.5271936717181336,-26.84389800142446,-25.437693766400557,-4.709939327142352,-15.18788776796134,-72.70661253464684,22.138586138571643,-49.56802639607519,"sa3014528"
"Joey Bart","SFG","C",737.6799926757812,23.3718,-0.49249972739600323,-26.888643716040377,-25.492554329765248,-4.711451864305032,-15.221161234367274,-72.80631087187392,22.138586138571643,-49.667724733302286,"21524"
"Jair Camargo","MIN","C",750.780029296875,18.3253,-0.3816034791158667,-26.964328536466702,-25.611804175917044,-4.724328912931462,-15.187640836402673,-72.86970594083374,22.138586138571643,-49.73111980226211,"sa917333"
"Curt Casali",,"C",999,23.5444,-0.5101019059365176,-26.941418143671335,-25.46021913294473,-4.701477264614912,-15.269929389315474,-72.88314583648297,22.138586138571643,-49.74455969791132,"12510"
"Matt Carpenter","STL","DH",750.760009765625,158.01,-3.013757304256335,-21.909705946316677,-20.660671180660152,-4.3887898567150705,-12.661944162818049,-62.634868450766284,11.884980284173745,-49.74988816659253,"8090"
"Jorge Alfaro","CHC","C/DH",999,18.2545,-0.23217349923915173,-27.005815760054123,-25.646388818215385,-4.706219289315771,-15.299684127004202,-72.89028149382864,22.138586138571643,-49.751695355257,"12180"
"Hanser Alberto",,"P/1B/2B/3B",999,117.865,0.0022349536253516967,-23.49589560086179,-22.48109769751462,-4.329064893100682,-14.404634110086118,-64.70845734793787,13.800275170131984,-49.908182177805884,"11902"
"Tyler Gentry","KCR","OF",999,105.091,-0.8279079676452997,-23.967002386266255,-22.465508037396802,-4.2496768610901166,-13.969486320635601,-65.47958157303407,14.497187020258568,-49.982394552775496,"sa3014485"
"Chad Wallach","LAA","C",999,17.81,-0.46430451577653187,-27.048176383699687,-25.65020031343297,-4.726822562853992,-15.261286931942312,-73.1507907077055,22.138586138571643,-50.01220456913386,"17161"
"Cesar Salazar","HOU","C",999,17.9006,-0.42921277418548687,-27.082474735905233,-25.623113673755025,-4.695100062133508,-15.340488877166816,-73.17039012314608,22.138586138571643,-50.03180398457444,"21587"
"Kole Calhoun",,"1B",750.97998046875,107.847,-1.6182346364545865,-23.457398080536237,-22.594067911538268,-4.54396848697835,-13.507485211714407,-65.72115432722184,14.59844914517603,-50.12270518204582,"11200"
"Forrest Wall","ATL","OF/DH",721.47998046875,93.5928,-1.0560019719817768,-24.761340076638522,-22.781237387597713,-2.325600791011818,-14.732059837621685,-65.65624006485152,14.497187020258568,-50.15905304459295,"16496"
"Troy Johnston","MIA","1B",999,98.523,-0.7960059339697025,-24.05478065389846,-22.753807105915374,-4.270566299115775,-13.93448437011405,-65.80964436301336,14.59844914517603,-50.211195217837336,"sa3010899"
"Chadwick Tromp","ATL","C",999,11.9649,-0.2479378941841343,-27.213151122624577,-25.792537785079894,-4.7471396825649395,-15.351600613331604,-73.35236709778515,22.138586138571643,-50.2137809592135,"16953"
"Kyle McCann","OAK","C/1B",999,18.3253,-0.5854354153237549,-27.09382913689043,-25.688658907613185,-4.730828756030727,-15.27178133921043,-73.37053355506852,22.138586138571643,-50.23194741649688,"sa1159677"
"Brooks Lee","MIN","SS",999,144.5,-1.1346913489706074,-22.66181768724767,-21.33961720616248,-4.227479305206111,-13.79731626255499,-63.16092181014186,11.884980284173745,-50.27594152596811,"sa3019973"
"Michael Perez","BAL","C",999,11.8042,-0.28512606738511953,-27.23132485185838,-25.817968596913925,-4.7457906586116705,-15.338822116742099,-73.41903229151119,22.138586138571643,-50.280446152939554,"12977"
"Tyler Heineman","BOS","C",999,11.6872,-0.13292371886997717,-27.291220993975397,-25.81987436314426,-4.711002194222584,-15.475187770325585,-73.43020904053782,22.138586138571643,-50.29162290196618,"13897"
"Jose Rodriguez",,"2B",749.760009765625,105.183,-1.1817089798427125,-23.905930537945324,-22.86833944416495,-3.3645945132191275,-13.781759758334196,-65.1023332335063,13.800275170131984,-50.30205806337432,"24388"
"Brian Serven","TOR","C",999,11.7122,-0.3519588934385423,-27.26532089791817,-25.85158473262026,-4.740598960782601,-15.37283637782403,-73.58229986258361,22.138586138571643,-50.443713724011964,"19422"
"James Wood","WSN","OF",999,98.523,-1.4883983119368949,-23.946779550770398,-22.796951886557935,-4.172619006910443,-13.544092162174726,-65.94884091835038,14.497187020258568,-50.45165389809183,"sa3016870"
"Ernie Clement","TOR","P/2B/3B/SS/DH",748.8099975585938,131.043,-0.1494541701347705,-23.037722024204683,-21.890722000215113,-4.11604172778167,-14.150669251824901,-63.34460917416114,11.884980284173745,-50.459628889987385,"20352"
"Justin Foscue","TEX","2B",515.52001953125,112.882,-1.4537329108472932,-23.604736705806445,-22.2499709455305,-4.066536657276169,-13.902322114119647,-65.27729933358005,13.800275170131984,-50.477024163448064,"sa3014527"
"Blake Sabol","SFG","C/OF",532.1300048828125,6.07564,-0.0870991690372649,-27.42881750435583,-26.004388239192554,-4.744155477785365,-15.460495590951458,-73.72495598132247,22.138586138571643,-50.58636984275083,"25805"
"Ali Sanchez","PIT","C",999,6.10843,-0.06978296384077402,-27.452735651046815,-26.01007423506524,-4.752617537267044,-15.499016260991445,-73.78422664821132,22.138586138571643,-50.64564050963968,"18551"
"Hunter Feduccia",,"C",750.4099731445312,6.10843,-0.13293623607542895,-27.441246876201227,-25.999951898008913,-4.76287829535308,-15.47457045062768,-73.81158375626632,22.138586138571643,-50.67299761769468,"sa3007872"
"Tomas Nido","NYM","C",999,5.73581,-0.0992416864289517,-27.473798388244624,-26.033443083143574,-4.75539734406261,-15.50599195793989,-73.86787245981965,22.138586138571643,-50.72928632124801,"13755"
"Will Brennan","CLE","OF",615.1300048828125,84.4029,0.3627428478447174,-24.650852926944207,-23.45630953570436,-3.942140316499807,-14.696996145011706,-66.38355607631537,14.497187020258568,-50.88636905605679,"25660"
"Eguy Rosario","SDP","2B/3B",737.7100219726562,97.7215,-1.0750656906221263,-24.136579274731837,-22.80963598965662,-3.8004927359226683,-14.013192507413791,-65.83496619834705,13.800275170131984,-51.034691028215065,"19964"
"Jace Peterson","ARI","2B/3B",742.0800170898438,110.805,-1.4261106110492938,-24.079202537376776,-22.50412286634547,-3.515603447756424,-14.358335270724588,-65.88337473325255,13.800275170131984,-51.08309956312058,"12325"
"Nathan Lukes","TOR","OF",999,93.709,-0.19406673832554067,-24.53673794331739,-23.01373855862709,-4.316024308421631,-14.646314279682596,-66.70688182837425,14.497187020258568,-51.20969480811567,"18123"
"Kyle Lewis",,"OF/DH",999,81.7285,-0.917740816807991,-24.449194824935134,-23.193347687131123,-4.633780794853007,-13.717743883197437,-66.91180800692469,14.497187020258568,-51.414620986666115,"19508"
"Braden Shewmake","CHW","SS",745.1400146484375,136.263,-2.264123328624269,-23.058818500033805,-21.933616805228155,-3.6363614928435473,-13.419887685482838,-64.31280781221261,11.884980284173745,-51.427827528038875,"25817"
"Danny Mendick",,"P/2B/3B/OF/DH",999,103.196,-0.7749709889632694,-24.315192750245636,-22.86059139142884,-4.1713108403199195,-14.239131020114284,-66.36119699107196,13.800275170131984,-51.56092182093997,"18889"
"Sam Haggerty","SEA","OF",999,77.2425,-0.7500236761677431,-25.07701240690778,-23.493830907489347,-3.1562725411271986,-14.63242459107909,-67.10956412277115,14.497187020258568,-51.61237710251258,"18054"
"Owen Miller","MIL","1B/2B/3B",660.1900024414062,95.3042,-0.5781142218325226,-24.323725400277265,-23.09621681091008,-4.110318620778572,-14.411795014902324,-66.52017006870078,13.800275170131984,-51.719894898568796,"24655"
"Pablo Reyes","BOS","2B/SS",744.5999755859375,103.612,-0.35861412110165597,-23.91805738339277,-22.517119513467232,-3.7310384660369253,-14.211413458585794,-64.73624294258437,11.884980284173745,-51.85126265841062,"16357"
"Dairon Blanco","KCR","OF",648.8300170898438,58.039,-0.19113990936655437,-25.6332771796783,-24.030064684115928,-2.6467910685467846,-14.871635518678989,-67.37290836038656,14.497187020258568,-51.875721340127996,"19779"
"Luis Guillorme","ATL","2B",749.780029296875,102.803,-0.2639469883650239,-24.432163163388555,-22.601503420251294,-4.555946198485644,-14.888488312396406,-66.74204808288692,13.800275170131984,-51.941772912754935,"16451"
"Nick Loftin","KCR","1B/2B/3B/DH",653.47998046875,84.1479,-0.3190854318497425,-24.65357380239358,-23.377955136446573,-4.208960882576642,-14.409017062463603,-66.96859231573013,13.800275170131984,-52.16831714559815,"27630"
"Curtis Mead","TBR","2B/3B/SS",509.489990234375,107.497,-0.5336249190757438,-23.711931445634615,-22.408585398547142,-4.4170784962794585,-14.027205680194154,-65.09842593973111,11.884980284173745,-52.21344565555737,"23986"
"Victor Scott","STL","OF",999,65.682,-0.3389074272595913,-25.48143724032574,-23.927872769717542,-3.077170664466787,-14.973678265129735,-67.7990663668994,14.497187020258568,-52.30187934664084,"sa3019838"
"Jake McCarthy","ARI","OF",453.3999938964844,59.6029,-0.16142653850039906,-25.521211262267688,-24.032001622813773,-3.3632455090633058,-14.859659540456391,-67.93754447310155,14.497187020258568,-52.44035745284299,"21622"
"Jose Miranda","MIN","3B",586.4400024414062,68.1509,-0.09865106689315867,-24.85573616178607,-23.7784746410726,-4.65475198110753,-14.298393563933079,-67.68600741479243,14.164947568613401,-52.52105984617903,"20538"
"Mike Moustakas",,"1B/3B",729.4099731445312,73.8429,-1.1891733228768302,-24.83611785849002,-23.825274756650472,-4.675682293247622,-14.03553946392022,-68.56178769518516,14.164947568613401,-53.396840126571774,"4892"
"Michael Toglia","COL","1B",743.4600219726562,58.807,-0.8753357116495417,-25.261974912170274,-24.123789903086436,-4.555046846137704,-14.18715286528855,-69.00330023833251,14.59844914517603,-53.40485109315649,"25845"
"Michael Stefanic","LAA","2B/3B/DH",999,70.8563,0.1484326549393915,-25.45940032768022,-23.744483616408168,-4.368063939513227,-15.037879366531778,-68.461394595194,13.800275170131984,-53.66111942506202,"25353"
"Chase DeLauter","CLE","OF",999,78.8184,-0.9493916062265377,-25.176816924804214,-23.87719862777162,-4.41274525536357,-14.769222393287766,-69.18537480745371,14.497187020258568,-53.68818778719514,"sa3021053"
"Jackie Bradley Jr.",,"OF",999,82.2526,-1.6073771615213912,-25.001730688039697,-23.676782677933247,-4.365120613416726,-14.536801991563596,-69.18781313247464,14.497187020258568,-53.69062611221609,"12984"
"Darin Ruf",,"1B/DH",999,62.3116,-1.0321397076645416,-25.354355409434895,-23.97707864002788,-4.624991690677938,-14.366854207125845,-69.3554196549311,14.59844914517603,-53.75697050975507,"9929"
"Josh Smith","TEX","3B/SS/OF",735.0800170898438,92.0009,-0.853434610705092,-24.530959807251815,-22.843720866911386,-4.186272739855101,-14.300060379550368,-66.71444840427377,11.884980284173745,-53.829468120100024,"26396"
"Corey Julks","HOU","OF",744.4600219726562,52.078,-0.5888800719977328,-25.65753119094002,-24.35326067825428,-4.154959050331439,-14.647610642769314,-69.40224163429279,14.497187020258568,-53.90505461403422,"20311"
"David Fletcher","ATL","2B/3B/SS",750.27001953125,92.5043,0.2622385870451012,-24.769536661870156,-22.96575128226755,-4.262717445769167,-15.055781628572293,-66.79154843143407,11.884980284173745,-53.90656814726032,"17992"
"Evan White","LAA","1B",999,45.9774,-0.6907020329474165,-25.66727322573809,-24.479258823596478,-4.527821079745073,-14.311727647330821,-69.67678280935789,14.59844914517603,-54.07833366418185,"20078"
"Romy Gonzalez","BOS","2B",999,58.1029,-0.7807577610507006,-25.437161904301437,-24.167153524134097,-4.041518385455913,-14.531369570863014,-68.95796114580516,13.800275170131984,-54.157685975673175,"21562"
"Nathan Martorella","SDP","1B",999,59.1138,-0.8734970633574936,-25.552452634178007,-24.190678495251614,-4.609743635792601,-14.555321527308207,-69.78169335588792,14.59844914517603,-54.183244210711884,"sa3019978"
"Nick Gonzales","PIT","2B",749.72998046875,77.1503,-0.9799569050302109,-25.091726054288106,-23.713960370470737,-4.528843066619353,-14.695144176719223,-69.00963057312762,13.800275170131984,-54.20935540299565,"27490"
"Oscar Mercado","SDP","OF/DH",749.72998046875,52.1468,-0.7039514266591189,-25.823715394723056,-24.443299576037425,-3.956856898250132,-14.789655639413287,-69.71747893508302,14.497187020258568,-54.22029191482445,"16375"
"Xavier Edwards","MIA","2B",628.6300048828125,58.972,0.27091444365956996,-25.842090674735978,-24.199520005151395,-4.059627993842799,-15.198814314655891,-69.02913854472648,13.800275170131984,-54.2288633745945,"22266"
"LaVictor Lipscomb","WSN","3B",999,65.682,-0.5114937263206232,-25.466790869978777,-24.211516749755095,-4.42999642206608,-14.796754802141063,-69.41655257026164,14.164947568613401,-54.25160500164825,"sa3020215"
"Jordan Luplow","ATL","OF",999,47.7612,-0.8039977533250873,-25.717158665427966,-24.292589149823698,-4.53624226815808,-14.434080229320324,-69.78406806605516,14.497187020258568,-54.28688104579659,"16424"
"Calvin Mitchell","SDP","OF",749.4299926757812,52.5561,-0.4946318328326217,-25.71507596069508,-24.452203356386043,-4.515271081903558,-14.664093057546252,-69.84127528936355,14.497187020258568,-54.34408826910497,"22169"
"Tony Kemp","CIN","2B/OF",750.5700073242188,56.1908,-0.2901910565852326,-25.87454143141274,-24.053089852946776,-4.151525186129581,-14.888241417632786,-69.25758894470711,13.800275170131984,-54.45731377457513,"14894"
"Nick Martini","CIN","1B/OF/DH",999,47.5006,-0.4395399120312202,-25.794892632162206,-24.433239621159203,-4.700618798564448,-14.597546124734396,-69.96583708865147,14.497187020258568,-54.468650068392904,"12005"
"Jacob Young","WSN","OF",672.760009765625,50.3538,-0.19152281782380928,-26.167370645919984,-24.55077122004589,-3.9124617377499438,-15.23091486535691,-70.05304128689653,14.497187020258568,-54.55585426663796,"29931"
"Justyn-Henry Malloy","DET","3B/OF",999,52.5456,-0.4798980881778386,-25.807053276309745,-24.29396386681367,-4.651890415422938,-14.675575172651516,-69.90838081937571,14.164947568613401,-54.74343325076231,"sa3017073"
"Miguel Vargas","LAD","2B",491.05999755859375,46.0558,-0.38834021299486726,-25.84413974095218,-24.494817199517517,-4.479460630640193,-14.746319905165667,-69.95307768927043,13.800275170131984,-55.15280251913844,"20178"
"Jake Alu",,"2B/OF",749.1400146484375,51.409,-0.14219997729402983,-25.918648895220457,-24.565673521668717,-4.372356294131638,-14.987938332673716,-69.98681702098857,13.800275170131984,-55.186541850856585,"25569"
"Oscar Colas",,"OF",615.4400024414062,38.3069,-0.24673695859418665,-26.161995851687777,-24.925016319574446,-4.601281573265162,-14.774222692959446,-70.70925339608101,14.497187020258568,-55.21206637582245,"30162"
"Jake Cave","PHI","OF",999,38.4407,-0.3872769400889864,-26.1602154130548,-24.831915890705364,-4.612237285715131,-14.8569433301061,-70.84858885967039,14.497187020258568,-55.35140183941182,"14477"
"Matthew Batten",,"1B/2B/3B/SS/DH",738.6500244140625,97.539,-1.9012466821521357,-24.86238729745126,-23.255643759208837,-3.5887777371941794,-14.642919053539778,-68.25097452954618,11.884980284173745,-55.36599424537244,"20157"
"Blake Perkins","MIL","OF",750.969970703125,46.0338,-0.8308018354578001,-26.14493055162452,-24.64012261036168,-4.371620462607513,-14.904229969292391,-70.8917054293439,14.497187020258568,-55.39451840908533,"19921"
"Jacob Hurtubise",,"OF",748,39.4092,-0.25841235659594886,-26.452036833620582,-24.792332592407778,-4.186558895205256,-15.232334675825438,-70.92167535365499,14.497187020258568,-55.424488333396425,"sa3014820"
"Taylor Trammell","SEA","OF/DH",999,38.6418,-0.8816219687397014,-26.23757983665577,-24.8811841804369,-4.395862016606167,-14.749468236544866,-71.1457162389834,14.497187020258568,-55.64852921872482,"19960"
"Miles Mastrobuoni","CHC","3B",750.0599975585938,38.6249,-0.11636342524629383,-26.432082705799655,-24.86812511389393,-4.287367789644315,-15.23400145464768,-70.93794048923188,14.164947568613401,-55.77299292061847,"20017"
"Spencer Horwitz","TOR","1B/DH",746.5700073242188,33.21,-0.06661241712701028,-26.490601470796086,-24.99481046875875,-4.66468570668322,-15.16770145339449,-71.38441151675957,14.59844914517603,-55.78596237158354,"26477"
"Bobby Dalbec","BOS","1B/2B/3B/SS/DH",726.72998046875,58.6835,-1.0541693557265444,-25.13580003976256,-24.043529849327584,-4.501126762121364,-13.963436626230923,-68.69806263316896,11.884980284173745,-55.813082348995216,"19966"
"Trey Mancini",,"1B/DH",744.6199951171875,34.0215,-0.30927995940908715,-26.392476636166,-25.040236016319014,-4.7429699731330315,-14.971394175808348,-71.45635676083549,14.59844914517603,-55.85790761565945,"15149"
"Thomas Saggese","STL","2B/3B",999,39.4092,-0.2164656415428373,-26.136061996976302,-24.81870055215086,-4.610111551554663,-14.928243594235923,-70.7095833364606,13.800275170131984,-55.909308166328614,"sa3014503"
"J.P. Martinez",,"OF/DH",750.0599975585938,32.9727,-0.6848487621706775,-26.533768337604002,-25.046421870343003,-4.180018208449172,-15.086956195127078,-71.53201337369393,14.497187020258568,-56.03482635343536,"24451"
"Jorbit Vivas","NYY","2B/3B",999,45.9774,-0.5636662281793737,-26.160786466921337,-24.634624040346495,-4.4878817946871115,-15.072572680201281,-70.91953121033559,13.800275170131984,-56.11925604020362,"sa3005511"
"David Peralta","CHC","OF",999,26.9802,-0.013146769974585191,-26.62719018723505,-25.278298251270943,-4.686229209729575,-15.18443076293505,-71.7892951811452,14.497187020258568,-56.29210816088664,"2136"
"Kyle Stowers","BAL","OF/DH",729.219970703125,26.1891,-0.36449932121105,-26.571392457871404,-25.239496015086324,-4.696612605387713,-14.935404499052126,-71.80740489860862,14.497187020258568,-56.31021787835005,"26151"
"Zachary DeLoach",,"OF",999,32.841,-0.6135014527219456,-26.54233454606061,-25.154268477795743,-4.652053936246753,-14.988617385261291,-71.95077579808633,14.497187020258568,-56.45358877782777,"sa3014547"
"Mario Loperfido","HOU","OF",999,26.2728,-0.3777187755451342,-26.68298799669041,-25.267863556406997,-4.5395535221996886,-15.125785529615397,-71.99390938045762,14.497187020258568,-56.49672236019905,"sa3017050"
"Aaron Schunk","COL","3B",999,32.841,-0.28800989907229013,-26.523623281339393,-25.13939738588351,-4.55157209563837,-15.159305927579993,-71.66190858951354,14.164947568613401,-56.49696102090016,"sa3009957"
"Darick Hall","PHI","1B",999,20.024,-0.21272704094379502,-26.73062277933911,-25.432288974489534,-4.74419635799132,-15.011828547030484,-72.13166369979425,14.59844914517603,-56.533214554618205,"19717"
"Canaan Smith-Njigba","PIT","OF",999,26.549,-0.2637469061792781,-26.734183576513363,-25.29623102324148,-4.533503349182872,-15.219988318662365,-72.04765317377935,14.497187020258568,-56.55046615352079,"23264"
